unitserialnumber,code,deviceId,timestamp,manual,type,message,alarm_type
2024004,2000.0,un0000000000002155,2024-11-15 00:16:26,False,3,id=None version=None model=None,SEQUENCE
2024004,2065.0,un0000000000002155,2024-11-15 00:16:31,False,3,-,SEQUENCE
2024004,2065.0,un0000000000002155,2024-11-15 00:16:59,False,3,-,SEQUENCE
2024004,2065.0,un0000000000002155,2024-11-15 00:23:40,False,3,-,SEQUENCE
2024004,2065.0,un0000000000002155,2024-11-15 00:24:09,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-15 00:34:08,False,3,id=None version=None model=None,SEQUENCE
2024004,2065.0,un0000000000002155,2024-11-15 00:34:13,False,3,-,SEQUENCE
2024004,2065.0,un0000000000002155,2024-11-15 00:34:42,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-15 02:49:57,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2021.0,un0000000000002155,2024-11-15 02:50:02,False,3,-,SEQUENCE
2024004,2020.0,un0000000000002155,2024-11-15 02:51:14,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-15 03:14:22,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2020.0,un0000000000002155,2024-11-15 03:14:27,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-15 03:27:19,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2020.0,un0000000000002155,2024-11-15 03:27:24,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-15 03:39:08,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2065.0,un0000000000002155,2024-11-15 03:39:13,False,3,-,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-15 03:39:50,False,3,-,SEQUENCE
2024004,2067.0,un0000000000002155,2024-11-15 03:46:56,False,3,-,SEQUENCE
2024004,2068.0,un0000000000002155,2024-11-15 03:48:58,False,3,-,SEQUENCE
2024004,,un0000000000002155,2024-11-15 03:50:26,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-15 03:59:08,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2054.0,un0000000000002155,2024-11-15 03:59:13,False,3,-,SEQUENCE
2024004,2055.0,un0000000000002155,2024-11-15 03:59:53,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-15 04:00:49,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2054.0,un0000000000002155,2024-11-15 04:00:54,False,3,-,SEQUENCE
2024004,2055.0,un0000000000002155,2024-11-15 04:10:39,False,3,-,SEQUENCE
2024004,,un0000000000002155,2024-11-15 04:12:21,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-15 04:17:20,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2054.0,un0000000000002155,2024-11-15 04:17:25,False,3,-,SEQUENCE
2024004,2055.0,un0000000000002155,2024-11-15 04:18:03,False,3,-,SEQUENCE
2024004,,un0000000000002155,2024-11-15 04:20:12,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-15 04:22:49,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2054.0,un0000000000002155,2024-11-15 04:22:54,False,3,-,SEQUENCE
2024004,2055.0,un0000000000002155,2024-11-15 04:23:32,False,3,-,SEQUENCE
2024004,,un0000000000002155,2024-11-15 04:26:12,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-15 04:43:34,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2054.0,un0000000000002155,2024-11-15 04:43:39,False,3,-,SEQUENCE
2024004,2055.0,un0000000000002155,2024-11-15 04:44:18,False,3,-,SEQUENCE
2024004,2056.0,un0000000000002155,2024-11-15 04:51:23,False,3,-,SEQUENCE
2024004,,un0000000000002155,2024-11-15 04:54:23,False,3,-,SEQUENCE
2024004,2055.0,un0000000000002155,2024-11-19 05:31:08,False,3,-,SEQUENCE
2024004,2020.0,un0000000000002155,2024-11-19 05:44:31,False,3,-,SEQUENCE
2024004,2020.0,un0000000000002155,2024-11-19 05:51:48,False,3,-,SEQUENCE
2024004,2020.0,un0000000000002155,2024-11-19 21:35:54,False,3,-,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-20 00:01:34,False,3,-,SEQUENCE
2024004,2067.0,un0000000000002155,2024-11-20 00:02:09,False,3,-,SEQUENCE
2024004,2020.0,un0000000000002155,2024-11-20 00:03:33,False,3,-,SEQUENCE
2024004,2020.0,un0000000000002155,2024-11-20 00:28:13,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-20 01:47:22,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2020.0,un0000000000002155,2024-11-20 01:47:27,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-20 01:49:08,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2020.0,un0000000000002155,2024-11-20 01:49:13,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-20 01:52:46,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-20 01:52:51,False,3,-,SEQUENCE
2024004,2067.0,un0000000000002155,2024-11-20 01:53:29,False,3,-,SEQUENCE
2024004,2068.0,un0000000000002155,2024-11-20 02:00:32,False,3,-,SEQUENCE
2024004,,un0000000000002155,2024-11-20 02:02:21,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-20 02:05:58,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-20 02:06:03,False,3,-,SEQUENCE
2024004,2067.0,un0000000000002155,2024-11-20 02:06:40,False,3,-,SEQUENCE
2024004,2068.0,un0000000000002155,2024-11-20 02:13:45,False,3,-,SEQUENCE
2024004,2069.0,un0000000000002155,2024-11-20 02:19:41,False,3,-,SEQUENCE
2024004,2070.0,un0000000000002155,2024-11-20 02:21:45,False,3,-,SEQUENCE
2024004,2021.0,un0000000000002155,2024-11-20 02:24:18,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-20 02:42:00,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-20 02:42:05,False,3,-,SEQUENCE
2024004,2054.0,un0000000000002155,2024-11-20 02:42:44,False,3,-,SEQUENCE
2024004,2059.0,un0000000000002155,2024-11-20 02:44:05,False,3,-,SEQUENCE
2024004,2020.0,un0000000000002155,2024-11-20 02:44:55,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-20 02:46:46,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2020.0,un0000000000002155,2024-11-20 02:46:51,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-20 02:51:02,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2020.0,un0000000000002155,2024-11-20 02:51:07,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-20 02:54:05,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-20 02:54:10,False,3,-,SEQUENCE
2024004,2054.0,un0000000000002155,2024-11-20 02:54:45,False,3,-,SEQUENCE
2024004,2059.0,un0000000000002155,2024-11-20 02:56:11,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-20 02:59:37,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-20 02:59:42,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-20 03:00:03,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-20 03:00:08,False,3,-,SEQUENCE
2024004,2067.0,un0000000000002155,2024-11-20 03:00:20,False,3,-,SEQUENCE
2024004,2068.0,un0000000000002155,2024-11-20 03:07:26,False,3,-,SEQUENCE
2024004,2069.0,un0000000000002155,2024-11-20 03:14:31,False,3,-,SEQUENCE
2024004,2070.0,un0000000000002155,2024-11-20 03:16:38,False,3,-,SEQUENCE
2024004,2067.0,un0000000000002155,2024-11-20 03:20:57,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-20 03:26:06,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-20 03:26:11,False,3,-,SEQUENCE
2024004,2067.0,un0000000000002155,2024-11-20 03:26:50,False,3,-,SEQUENCE
2024004,2068.0,un0000000000002155,2024-11-20 03:33:56,False,3,-,SEQUENCE
2024004,2069.0,un0000000000002155,2024-11-20 03:40:55,False,3,-,SEQUENCE
2024004,2070.0,un0000000000002155,2024-11-20 03:42:59,False,3,-,SEQUENCE
2024004,2021.0,un0000000000002155,2024-11-20 03:45:32,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-20 03:48:01,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-20 03:48:06,False,3,-,SEQUENCE
2024004,2069.0,un0000000000002155,2024-11-20 03:48:43,False,3,-,SEQUENCE
2024004,2070.0,un0000000000002155,2024-11-20 03:50:44,False,3,-,SEQUENCE
2024004,2067.0,un0000000000002155,2024-11-22 02:11:58,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-22 02:58:35,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-22 02:58:40,False,3,-,SEQUENCE
2024004,2067.0,un0000000000002155,2024-11-22 02:59:15,False,3,-,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-22 03:06:52,False,3,-,SEQUENCE
2024004,2067.0,un0000000000002155,2024-11-22 03:07:27,False,3,-,SEQUENCE
2024004,2068.0,un0000000000002155,2024-11-22 03:13:38,False,3,-,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-22 03:20:30,False,3,-,SEQUENCE
2024004,2067.0,un0000000000002155,2024-11-22 03:21:06,False,3,-,SEQUENCE
2024004,2068.0,un0000000000002155,2024-11-22 03:27:06,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-22 03:29:03,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-22 03:29:08,False,3,-,SEQUENCE
2024004,2069.0,un0000000000002155,2024-11-22 03:34:12,False,3,-,SEQUENCE
2024004,2067.0,un0000000000002155,2024-11-22 03:38:23,False,3,-,SEQUENCE
2024004,,un0000000000002155,2024-11-22 03:40:37,False,3,-,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-22 03:45:07,False,3,-,SEQUENCE
2024004,2069.0,un0000000000002155,2024-11-22 03:45:43,False,3,-,SEQUENCE
2024004,,un0000000000002155,2024-11-22 03:47:25,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-22 03:52:58,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-22 03:53:03,False,3,-,SEQUENCE
2024004,2069.0,un0000000000002155,2024-11-22 03:53:39,False,3,-,SEQUENCE
2024004,,un0000000000002155,2024-11-22 03:56:11,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-22 04:06:11,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-22 04:06:16,False,3,-,SEQUENCE
2024004,2069.0,un0000000000002155,2024-11-22 04:06:52,False,3,-,SEQUENCE
2024004,,un0000000000002155,2024-11-22 04:09:23,False,3,-,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-22 04:48:56,False,3,-,SEQUENCE
2024004,2069.0,un0000000000002155,2024-11-22 04:49:32,False,3,-,SEQUENCE
2024004,,un0000000000002155,2024-11-22 04:51:16,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-22 05:00:31,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-22 05:00:36,False,3,-,SEQUENCE
2024004,2069.0,un0000000000002155,2024-11-22 05:01:11,False,3,-,SEQUENCE
2024004,2066.0,un0000000000002155,2024-11-22 05:08:59,False,3,-,SEQUENCE
2024004,2069.0,un0000000000002155,2024-11-22 05:09:35,False,3,-,SEQUENCE
2024004,2000.0,un0000000000002155,2024-11-22 05:29:18,False,3,id=605589-0007 version=3.2 model=WTS001,SEQUENCE
